id,90dayPrice,cashandcashequivalents,cashfromfinancingactivities,cashfrominvestingactivities,cashfromoperatingactivities,costofrevenue,ebit,grossprofit,incomebeforetaxes,interestexpense,netincome,propertyplantequipmentnet,sellinggeneraladministrativeexpenses,totalassets,totalcurrentassets,totalliabilities,totalcurrentliabilities,totallongtermdebt,totalreceivablesnet,totalrevenue,totalshorttermdebt,totalstockholdersequity
LVLT2016q3,1.0,0.215,-0.998,-1.77,0.022000000000000002,-0.003,-0.053,-0.019,-0.057,-0.006999999999999999,-0.04,0.009000000000000001,-0.025,0.009000000000000001,0.079,0.005,-0.001,0.0,-0.107,-0.011000000000000001,0.0,0.021
LVLT2016q3,1.0,0.215,-0.998,-1.77,0.022000000000000002,-0.003,-0.053,-0.019,-0.057,-0.006999999999999999,-0.04,0.009000000000000001,-0.025,0.009000000000000001,0.079,0.005,-0.001,0.0,-0.107,-0.011000000000000001,0.0,0.021
LVS2016q3,0.0,-0.195,5.0,-0.006999999999999999,0.055999999999999994,0.068,0.371,0.175,0.51,0.018000000000000002,0.565,0.012,0.095,-0.013999999999999999,-0.142,0.059000000000000004,-0.015,-0.047,-0.063,0.12,0.102,-0.013000000000000001
LYB2016q3,1.0,-0.302,0.15,-0.025,0.055999999999999994,0.035,-0.11,-0.10099999999999999,-0.092,-0.133,-0.127,0.039,-0.055,-0.001,-0.043,-0.009000000000000001,0.011000000000000001,-0.002,0.016,0.005,0.006,-0.032
LYV2016q3,1.0,-0.312,1.569,-0.695,5.0,0.512,1.5930000000000002,0.294,2.89,-0.001,1.943,0.011000000000000001,0.106,-0.08900000000000001,-0.18899999999999997,-0.24600000000000002,-0.132,-0.0,0.23800000000000002,0.455,0.04,0.078
M2017q3,0.0,-0.5429999999999999,-0.132,0.205,-1.4569999999999999,-0.024,-0.085,-0.066,0.3,-0.163,0.545,-0.005,0.022000000000000002,0.08,0.222,0.322,0.11699999999999999,-0.001,-0.239,-0.040999999999999995,-0.11800000000000001,-0.064
MAN2016q3,1.0,-0.079,-0.335,-0.33299999999999996,0.44,0.016,0.077,-0.003,0.075,0.107,0.12,0.001,-0.026000000000000002,0.028999999999999998,0.016,0.044000000000000004,0.053,0.012,0.027000000000000003,0.013000000000000001,0.488,-0.021
MAR2016q3,1.0,0.588,5.0,5.0,-0.17300000000000001,0.009000000000000001,-0.56,0.015,-0.622,-0.035,-0.7170000000000001,1.2830000000000001,-0.042,2.76,0.9329999999999999,0.612,0.895,1.097,0.48,0.01,0.043,-2.687
MAT2016q3,0.0,-0.065,-3.5269999999999997,0.16899999999999998,-0.401,0.7659999999999999,-5.0,1.008,-5.0,0.105,-5.0,0.015,0.243,0.121,0.301,0.198,0.16899999999999998,0.19399999999999998,0.924,0.8759999999999999,-0.183,0.045
MATW2017q1,0.0,0.91,-2.0469999999999997,0.784,-0.617,-0.037000000000000005,-0.519,-0.133,-0.62,-0.008,-0.619,-0.045,0.01,0.008,0.066,-0.077,0.027000000000000003,0.081,-0.028999999999999998,-0.07400000000000001,-0.126,-0.028999999999999998
MD2016q3,1.0,0.018000000000000002,-5.0,2.565,0.31,0.08199999999999999,0.062,0.055,0.051,0.14300000000000002,0.171,0.096,0.015,0.12,0.049,0.244,0.209,0.244,0.055999999999999994,0.073,0.156,0.043
MD2016q4,0.0,0.055,-1.226,-0.909,-0.332,0.022000000000000002,-0.09,-0.034,-0.091,-0.05,-0.191,0.046,0.038,-0.001,0.02,0.087,-0.037000000000000005,-0.048,0.017,0.003,0.124,0.035
MDCO2016q3,0.0,-0.068,-0.8320000000000001,-1.0190000000000001,-0.48200000000000004,0.364,-0.179,-0.574,-1.474,0.16699999999999998,-1.473,-0.031,-0.267,-0.040999999999999995,-0.091,-0.057999999999999996,-0.008,0.01,-0.414,-0.313,0.012,-0.081
MDLZ2016q3,0.0,-0.039,3.793,-0.915,0.013000000000000001,0.032,0.1,-0.011000000000000001,0.14400000000000002,-0.04,0.18100000000000002,0.005,-0.07,-0.0,-0.013999999999999999,0.07400000000000001,0.002,-0.035,-0.001,0.015,0.081,-0.003
MDP2017q1,1.0,0.287,-0.22699999999999998,-0.8079999999999999,-0.33299999999999996,-0.004,-1.702,-0.124,-1.614,0.006,-1.375,-0.037000000000000005,-0.105,0.003,0.043,-0.006,-0.004,0.005,-0.002,-0.08199999999999999,0.14,0.017
MDP2017q2,1.0,0.385,0.888,5.0,1.317,-0.011000000000000001,0.807,0.17800000000000002,0.877,-0.015,1.114,-0.001,-0.025,0.018000000000000002,0.059000000000000004,0.034,-0.002,-0.018000000000000002,0.042,0.107,-0.18,0.057
MDR2016q3,1.0,0.065,-0.932,-0.905,2.017,-0.235,-0.25,-0.073,-0.256,0.377,-0.22,-0.009000000000000001,-0.098,-0.011000000000000001,-0.003,-0.051,-0.032,0.0,-0.022000000000000002,-0.21,-0.052000000000000005,0.011000000000000001
MDRX2016q3,1.0,-0.14800000000000002,-0.995,-0.9259999999999999,-0.055,0.028999999999999998,-0.092,-0.003,-2.106,0.179,-0.002,0.006999999999999999,0.042,0.027000000000000003,-0.006999999999999999,0.03,0.05,0.037000000000000005,0.011000000000000001,0.015,-0.251,-0.008
MDT2017q1,0.0,0.064,-0.802,-1.062,0.16899999999999998,-0.043,-0.225,-0.057,-0.129,-0.435,-0.158,-0.006,0.028999999999999998,-0.01,-0.004,0.102,0.004,0.0,-0.037000000000000005,-0.053,0.961,-0.024
MDT2017q2,1.0,-0.035,0.285,-0.743,-0.05,0.028999999999999998,0.187,0.023,0.22699999999999998,-0.028999999999999998,0.2,0.016,-0.005,-0.002,-0.040999999999999995,0.21600000000000003,0.009000000000000001,-0.037000000000000005,0.057,0.025,0.7290000000000001,-0.013000000000000001
MDT2017q3,1.0,-0.063,-0.115,5.0,0.41600000000000004,-0.025,-0.172,-0.001,-0.20199999999999999,0.015,-0.264,0.011000000000000001,-0.012,-0.008,-0.005,0.32,-0.001,-0.106,-0.037000000000000005,-0.008,0.8490000000000001,-0.016
MGM2016q3,0.0,-0.42200000000000004,-1.742,5.0,0.11900000000000001,0.086,1.121,0.139,4.4639999999999995,-0.068,0.129,0.115,0.157,0.044000000000000004,-0.307,0.111,0.024,0.034,0.083,0.10800000000000001,-0.08,0.11900000000000001
MHK2016q3,1.0,0.001,0.011000000000000001,0.35100000000000003,0.095,0.008,0.079,-0.038,0.055,-0.091,0.057999999999999996,0.03,-0.14,0.01,0.016,-0.047,-0.037000000000000005,0.004,0.04,-0.006999999999999999,-0.138,0.053
MIDD2016q3,1.0,-0.165,-1.5530000000000002,-0.9790000000000001,-0.022000000000000002,-0.013000000000000001,0.085,-0.008,0.02,0.063,0.040999999999999995,0.052000000000000005,-0.053,-0.006,-0.006,-0.061,-0.047,-0.042,0.039,-0.011000000000000001,-0.873,0.048
MKC2017q1,0.0,0.062,-1.395,1.338,-0.868,-0.08199999999999999,-0.387,-0.235,-0.42100000000000004,0.013999999999999999,-0.406,0.02,-0.126,0.025,-0.026000000000000002,0.222,0.008,-0.23800000000000002,-0.131,-0.149,1.262,0.057
MLM2016q3,1.0,1.122,1.6880000000000002,0.12,0.56,0.111,0.28,0.18600000000000003,0.312,0.013999999999999999,0.307,0.017,-0.084,0.019,0.062,0.005,-0.001,-0.003,0.06,0.13,-0.07,0.035
MMM2016q3,1.0,0.36700000000000005,0.249,0.551,0.485,0.013000000000000001,0.02,-0.0,0.015,0.316,0.028999999999999998,0.008,-0.019,0.025,0.065,-0.11800000000000001,0.033,0.191,0.016,0.006,-0.47700000000000004,0.009000000000000001
MMM2016q4,1.0,0.039,1.455,-0.5760000000000001,0.158,-0.034,-0.126,-0.064,-0.135,0.28,-0.131,-0.018000000000000002,-0.003,-0.034,-0.037000000000000005,-0.027999999999999997,0.025,-0.036000000000000004,-0.07400000000000001,-0.049,-0.242,-0.142
MMS2017q1,1.0,0.054000000000000006,0.335,-0.396,-0.01,-0.016,-0.08800000000000001,-0.053,-0.092,0.006999999999999999,-0.08,-0.07400000000000001,-0.043,-0.039,-0.054000000000000006,-0.152,-0.10400000000000001,-0.091,-0.063,-0.025,-0.134,0.013999999999999999
MNK2016q3,0.0,0.529,0.122,-0.9129999999999999,0.987,0.099,0.531,0.273,2.066,-0.016,0.685,0.013000000000000001,0.187,-0.004,0.053,0.087,-0.017,-0.02,-0.006999999999999999,0.19,0.005,0.022000000000000002
MON2017q1,1.0,0.27,-0.5660000000000001,0.45299999999999996,-0.327,-0.023,-1.932,0.106,-1.413,0.308,-1.1520000000000001,-0.003,-0.4,0.062,0.183,0.115,0.08900000000000001,0.08,0.161,0.034,-0.612,-0.028999999999999998
MON2017q2,0.0,0.071,-1.246,-0.6609999999999999,-0.9490000000000001,0.526,5.0,1.345,5.0,-0.25,5.0,0.023,0.12300000000000001,0.02,0.024,-0.027999999999999997,-0.044000000000000004,-0.061,0.085,0.915,1.4969999999999999,0.259
MOS2016q3,1.0,-0.38299999999999995,-0.54,0.071,-0.836,0.14400000000000002,4.667,0.385,-2.708,-0.239,-4.843,0.004,-0.08199999999999999,-0.024,-0.091,0.019,-0.039,-0.085,0.282,0.166,3.428,-0.012
MRCY2017q1,1.0,-0.054000000000000006,-1.03,-0.98,-0.252,-0.038,-0.511,0.11599999999999999,-0.7020000000000001,0.568,-0.49,0.107,0.128,-0.019,-0.055,-0.17,-0.06,-0.011000000000000001,-0.106,0.026000000000000002,0.0,0.003
MRCY2017q2,1.0,-0.40299999999999997,-1.143,5.0,0.385,0.05,1.3940000000000001,0.201,1.7280000000000002,0.042,0.363,0.255,0.10099999999999999,0.046,-0.031,0.22,0.09300000000000001,0.003,0.13,0.11800000000000001,0.0,0.021
MSA2016q3,1.0,0.027999999999999997,-1.297,5.0,-0.196,-0.067,-0.14400000000000002,-0.052000000000000005,-0.153,0.05,-0.222,-0.013000000000000001,-0.037000000000000005,0.008,0.068,-0.102,-0.003,0.039,0.157,-0.06,-0.012,0.025
MSCC2016q4,0.0,0.43799999999999994,-0.636,-1.097,-5.0,0.023,0.24600000000000002,0.055999999999999994,-0.7120000000000001,-0.42100000000000004,-0.648,-0.027000000000000003,0.045,0.013000000000000001,0.075,0.011000000000000001,0.001,-0.022000000000000002,0.013999999999999999,0.043,0.0,0.033
MSCC2017q1,0.0,-0.08199999999999999,-0.317,-0.503,-0.616,-0.055,-0.125,-0.019,-0.203,-0.044000000000000004,-0.519,0.047,0.045,-0.017,-0.053,-0.142,-0.043,-0.034,-0.08800000000000001,-0.032,0.0,0.025
MSI2016q3,1.0,0.092,-0.777,0.39,0.196,0.021,0.522,0.127,0.754,0.0,0.794,0.003,0.028999999999999998,0.018000000000000002,0.07200000000000001,0.057,0.013000000000000001,0.003,0.075,0.071,0.0,-0.044000000000000004
MTD2016q3,0.0,0.275,-1.209,5.0,0.266,0.078,0.19399999999999998,0.063,0.292,0.043,0.273,0.026000000000000002,-0.001,0.077,0.051,0.05,0.096,0.191,0.016,0.07,0.04,0.017
MTD2016q4,1.0,0.086,-4.345,-0.424,0.10099999999999999,0.036000000000000004,0.337,0.133,0.36,0.033,0.36,0.069,0.003,-0.024,-0.052000000000000005,-0.054000000000000006,0.006999999999999999,0.059000000000000004,0.09699999999999999,0.091,-0.129,-0.131
MTSI2017q1,0.0,0.063,-0.98,0.113,-0.18,0.033,0.047,-0.04,-0.7929999999999999,0.384,-1.189,0.027000000000000003,-0.094,0.006999999999999999,0.047,-0.055,0.011000000000000001,0.019,0.026000000000000002,-0.006,-0.015,0.0
MTX2016q3,1.0,-0.009000000000000001,-0.106,0.052000000000000005,0.03,-0.071,0.7040000000000001,-0.049,1.034,-0.036000000000000004,0.9620000000000001,0.002,-0.06,-0.002,0.005,-0.019,-0.027000000000000003,-0.042,-0.028999999999999998,-0.064,0.019,0.05
MU2017q1,1.0,-0.0,-5.0,-0.376,0.27,0.122,-5.0,0.746,-2.2680000000000002,0.03,-2.059,0.043,0.013000000000000001,0.011000000000000001,0.001,0.147,0.002,-0.073,0.18600000000000003,0.23399999999999999,0.528,0.02
MU2017q2,1.0,-0.122,-5.0,4.029,0.235,-0.005,1.9080000000000001,0.685,3.343,0.158,3.967,0.247,0.17600000000000002,0.162,0.046,-0.061,0.165,0.332,0.179,0.171,-0.033,0.16
MUR2016q3,1.0,1.815,-1.466,-1.209,1.383,-0.23600000000000002,-1.112,0.439,-0.872,0.138,-5.0,-0.015,-0.192,0.048,0.547,0.038,0.11900000000000001,0.221,0.366,0.183,0.022000000000000002,-0.017
MUSA2016q3,0.0,-0.187,0.696,5.0,-0.55,0.013999999999999999,-0.061,-0.008,-0.032,-0.003,-0.018000000000000002,0.04,-0.049,-0.013000000000000001,-0.077,-0.084,-0.021,-0.013999999999999999,-0.057,0.012,0.33299999999999996,0.002
MYL2016q3,0.0,-0.802,-1.09,4.065,1.882,0.27699999999999997,-1.318,0.095,-2.602,0.599,-1.7109999999999999,0.11,0.13,0.267,-0.34600000000000003,1.531,0.335,-0.113,0.062,0.19399999999999998,5.0,0.145
NAV2017q1,1.0,-0.287,-0.61,-3.07,-0.922,-0.214,-0.5429999999999999,-0.08199999999999999,1.524,0.012,0.8240000000000001,0.039,0.01,-0.046,-0.08199999999999999,-0.136,-0.02,0.07,-0.179,-0.19399999999999998,-0.35100000000000003,0.006999999999999999
NCLH2016q3,1.0,0.065,-1.7530000000000001,-0.773,-0.185,0.11199999999999999,0.8220000000000001,0.456,1.351,-0.113,1.357,-0.001,0.171,-0.001,-0.008,-0.094,-0.049,-0.026000000000000002,-0.075,0.251,-0.026000000000000002,0.102
NCR2016q3,1.0,-0.042,0.7040000000000001,4.636,0.86,0.022000000000000002,0.16,0.07,0.33299999999999996,-0.047,0.382,-0.003,-0.017,-0.005,-0.001,-0.006999999999999999,-0.027000000000000003,-0.052000000000000005,0.018000000000000002,0.035,-0.012,0.21100000000000002
NDSN2016q4,1.0,0.115,0.9590000000000001,1.925,1.011,0.081,-0.10400000000000001,0.006,-0.10099999999999999,0.255,-0.099,0.021,0.09699999999999999,0.005,-0.031,0.191,-0.017,-0.07,0.039,0.04,1.44,0.049
NDSN2017q1,0.0,0.304,-0.49,-0.599,-0.428,-0.222,-0.315,-0.18100000000000002,-0.332,-0.033,-0.341,-0.012,-0.091,-0.012,-0.034,-0.125,-0.046,-0.044000000000000004,-0.16399999999999998,-0.2,0.043,0.05
NEM2016q3,0.0,-0.27699999999999997,5.0,0.01,0.105,-0.07200000000000001,-0.387,-0.175,-0.44799999999999995,-0.099,-5.0,-0.075,-0.016,-0.025,0.344,0.865,-0.023,-0.153,-0.424,-0.121,1.8780000000000001,-0.027999999999999997
NJR2017q1,1.0,0.248,5.0,-0.198,0.23,0.13699999999999998,-0.024,0.24100000000000002,-0.040999999999999995,0.165,0.375,0.018000000000000002,5.0,0.06,0.342,0.44,0.08,-0.035,0.9590000000000001,0.153,1.083,0.016
NKTR2016q3,0.0,0.13699999999999998,2.73,-5.0,1.011,-0.08800000000000001,-0.142,0.16899999999999998,-0.111,-0.009000000000000001,-0.111,-0.033,-0.071,-0.08199999999999999,-0.11199999999999999,-0.038,-0.019,-0.001,-0.48700000000000004,0.109,-0.345,0.7290000000000001
NLSN2016q3,0.0,0.289,-5.0,-0.623,1.171,-0.018000000000000002,0.05,-0.015,0.092,0.024,0.15,0.015,-0.046,-0.001,0.008,-0.16699999999999998,0.001,0.064,-0.055999999999999994,-0.016,-0.462,-0.006999999999999999
NOV2016q3,1.0,-0.091,-0.023,-0.08800000000000001,-0.547,-0.07200000000000001,3.3930000000000002,1.2570000000000001,2.74,-0.16699999999999998,5.0,-0.005,-0.039,-0.067,-0.054000000000000006,-0.113,-0.038,-0.018000000000000002,-0.092,-0.045,-0.5,-0.081
NRG2016q3,1.0,0.753,-1.1540000000000001,-1.454,1.696,0.591,1.876,0.314,-3.72,0.011000000000000001,-2.483,-0.01,0.064,0.002,0.102,-0.047,-0.015,0.006999999999999999,0.085,0.498,0.005,0.20600000000000002
NSC2016q3,1.0,0.136,-2.509,-0.171,0.591,-0.006999999999999999,0.065,0.044000000000000004,0.10800000000000001,0.043,0.136,0.003,0.036000000000000004,0.009000000000000001,0.035,0.059000000000000004,0.008,0.001,-0.025,0.028999999999999998,0.0,0.01
NSC2016q4,0.0,-0.027999999999999997,-0.27899999999999997,0.201,-0.18,0.07,-0.07200000000000001,-0.049,-0.091,-0.013999999999999999,-0.096,0.01,-0.042,0.008,-0.011000000000000001,0.048,0.011000000000000001,0.001,-0.016,-0.013000000000000001,0.182,0.001
NUAN2017q1,1.0,0.997,5.0,-0.5660000000000001,-0.10099999999999999,0.009000000000000001,-0.47100000000000003,-0.069,-2.738,0.018000000000000002,-2.295,-0.038,-0.013000000000000001,0.094,0.515,1.4580000000000002,0.145,-0.19399999999999998,0.012,-0.037000000000000005,5.0,-0.003
NUE2016q3,0.0,-0.043,-0.314,-0.573,0.027999999999999997,-0.004,0.125,0.10300000000000001,0.132,0.062,0.155,0.02,0.046,0.013000000000000001,0.025,-0.019,0.005,0.0,0.034,0.01,0.493,0.02
NUVA2016q3,1.0,-0.225,-0.648,0.17800000000000002,-1.0979999999999999,-0.009000000000000001,-0.648,0.023,-0.789,0.042,-0.87,0.05,-0.019,0.019,-0.134,-0.071,0.016,0.008,0.013000000000000001,0.015,0.013000000000000001,0.022000000000000002
NUVA2016q4,0.0,-0.24600000000000002,5.0,-0.722,-5.0,0.131,0.42100000000000004,0.132,0.7070000000000001,-0.040999999999999995,0.624,0.009000000000000001,0.08,-0.04,-0.067,-0.135,-0.047,0.008,0.193,0.131,-0.49,-0.031
NVDA2017q3,1.0,3.554,-5.0,0.21600000000000003,1.632,0.364,1.016,0.43200000000000005,0.9590000000000001,0.33299999999999996,1.1420000000000001,0.037000000000000005,0.08900000000000001,0.28800000000000003,0.349,-0.152,0.45899999999999996,5.0,0.293,0.40299999999999997,-0.292,0.188
NVDA2017q4,1.0,-0.09,-1.3769999999999998,0.141,0.574,0.06,0.147,0.10099999999999999,0.16699999999999998,0.188,0.207,0.036000000000000004,0.028999999999999998,0.024,0.027999999999999997,-0.124,-0.046,0.0,-0.008,0.084,-0.213,0.08199999999999999
NWE2016q3,1.0,-0.436,-1.555,0.16699999999999998,-5.0,0.177,-0.12,-0.031,-0.09300000000000001,-0.203,0.254,0.013000000000000001,-0.059000000000000004,0.016,0.001,0.05,0.018000000000000002,0.011000000000000001,0.009000000000000001,0.027000000000000003,-0.133,0.013000000000000001
NWL2016q3,0.0,0.068,-1.986,-0.982,-0.129,-0.03,1.3519999999999999,0.163,0.175,-0.017,0.379,-0.114,-0.01,0.013999999999999999,0.156,-0.027999999999999997,0.015,-0.0,-0.036000000000000004,0.025,-0.253,0.01
NXST2016q3,1.0,0.076,1.355,0.455,0.499,0.084,0.139,0.035,-0.003,0.44,0.011000000000000001,-0.001,-0.033,0.5379999999999999,0.096,0.162,0.5670000000000001,0.5870000000000001,0.037000000000000005,0.052000000000000005,0.11,0.158
NYLD2016q3,1.0,1.247,-0.6,3.762,1.2109999999999999,0.013000000000000001,0.035,0.071,-0.096,0.145,-0.19,0.154,0.33299999999999996,0.115,0.665,0.20800000000000002,0.146,0.2,0.145,0.054000000000000006,0.12,0.017
NYT2016q3,1.0,-0.608,-4.053999999999999,-2.667,0.024,0.026000000000000002,-0.018000000000000002,-0.059000000000000004,-2.3409999999999997,-0.006999999999999999,-2.924,-0.015,-0.023,0.012,0.025,0.08900000000000001,0.022000000000000002,0.004,0.018000000000000002,-0.024,0.001,-0.006999999999999999
OC2016q3,1.0,0.642,-1.7530000000000001,-0.825,0.342,0.013000000000000001,-0.13699999999999998,-0.10099999999999999,-0.156,-0.034,-0.188,0.01,-0.066,-0.013000000000000001,-0.040999999999999995,-0.132,-0.032,0.028999999999999998,-0.094,-0.017,-0.977,0.008
OC2016q4,1.0,0.018000000000000002,-0.301,-0.085,-0.252,-0.07,-0.34299999999999997,-0.147,-0.39299999999999996,0.0,-0.23199999999999998,0.006999999999999999,0.121,-0.017,-0.068,-0.04,-0.023,-0.027999999999999997,-0.14800000000000002,-0.08900000000000001,-0.25,-0.011000000000000001
ODP2016q3,1.0,-0.284,5.0,0.429,0.391,-0.146,-0.5379999999999999,-0.027999999999999997,-0.551,-0.24,-0.79,-0.19899999999999998,-0.16399999999999998,-0.047,-0.11599999999999999,0.013999999999999999,-0.065,-0.184,-0.319,-0.11900000000000001,-0.243,-0.006
OI2016q3,1.0,-0.12,5.0,0.614,0.7190000000000001,-0.03,-0.005,-0.018000000000000002,0.095,-0.015,0.028999999999999998,-0.005,-0.04,-0.018000000000000002,-0.051,0.019,-0.025,-0.039,0.031,-0.027000000000000003,-0.141,0.124
OLN2016q3,1.0,0.907,-0.71,-0.484,0.5870000000000001,0.038,1.935,0.324,-1.867,-0.002,-5.0,-0.021,0.034,-0.013000000000000001,-0.006,-0.026000000000000002,-0.018000000000000002,-0.005,-0.052000000000000005,0.065,0.0,-0.0
OMC2016q3,1.0,0.483,5.0,-1.3940000000000001,5.0,0.006999999999999999,-0.193,-0.155,-0.205,-0.026000000000000002,-0.222,-0.006999999999999999,-0.061,0.022000000000000002,0.05,0.036000000000000004,0.023,-0.003,0.01,-0.024,1.1540000000000001,0.018000000000000002
OMC2016q4,0.0,0.55,0.228,-1.55,1.281,0.09,0.32799999999999996,0.262,0.36700000000000005,-0.015,0.38,-0.006,0.16,0.08199999999999999,0.174,0.171,0.10300000000000001,-0.017,0.157,0.11900000000000001,0.14300000000000002,-0.07
OPK2016q3,0.0,-0.073,-1.025,-1.824,-1.745,-0.015,-1.8359999999999999,-0.27899999999999997,-2.023,-0.09,-1.964,-0.022000000000000002,0.062,0.009000000000000001,-0.006999999999999999,-0.095,-0.084,0.139,0.049,-0.165,-0.042,0.045
ORA2016q3,1.0,-0.532,0.879,5.0,-0.584,0.171,-0.071,0.132,-0.145,-0.069,-0.504,0.021,0.9179999999999999,0.003,-0.18600000000000003,0.045,-0.009000000000000001,-0.065,0.318,0.155,-0.013000000000000001,0.013000000000000001
ORA2016q3,1.0,-0.532,0.879,5.0,-0.584,0.171,-0.071,0.132,-0.145,-0.069,-0.504,0.021,0.9179999999999999,0.003,-0.18600000000000003,0.045,-0.009000000000000001,-0.065,0.318,0.155,-0.013000000000000001,0.013000000000000001
ORCL2017q1,0.0,0.42,3.3569999999999998,3.613,0.5489999999999999,-0.083,-0.33399999999999996,-0.212,-0.364,0.149,-0.349,0.027000000000000003,-0.15,0.098,0.158,-0.12,0.168,0.32299999999999995,-0.36700000000000005,-0.18899999999999997,-0.7340000000000001,0.003
ORCL2017q2,1.0,-0.35,-1.126,0.868,-0.815,0.012,0.15,0.061,0.131,0.084,0.109,0.188,0.013000000000000001,0.003,-0.131,0.08,-0.009000000000000001,-0.048,0.083,0.051,2.842,0.022000000000000002
ORCL2017q3,0.0,0.062,-0.034,-0.925,1.485,0.053,-0.026000000000000002,0.01,0.005,-0.002,0.102,0.039,-0.008,0.013999999999999999,0.02,-0.034,-0.005,-0.0,0.008,0.019,-0.08900000000000001,0.044000000000000004
OSK2017q1,1.0,0.14800000000000002,-0.89,-0.22,-0.7979999999999999,-0.305,-0.621,-0.332,-0.716,0.021,-0.688,-0.012,-0.078,-0.005,-0.009000000000000001,-0.022000000000000002,-0.01,-0.006,-0.316,-0.31,-0.75,0.002
PAG2016q3,1.0,-0.083,5.0,2.623,0.059000000000000004,-0.017,-0.138,-0.035,-0.205,0.135,-0.064,0.006999999999999999,-0.003,0.06,-0.011000000000000001,0.03,0.067,0.13699999999999998,0.032,-0.019,0.06,0.033
PANW2017q1,1.0,0.14300000000000002,5.0,-5.0,0.08800000000000001,-0.004,-0.10099999999999999,-0.008,-0.092,0.0,-0.043,0.067,-0.057999999999999996,0.08900000000000001,0.085,0.654,0.059000000000000004,-1.0,-0.006,-0.006999999999999999,5.0,0.085
PAY2017q1,0.0,-0.009000000000000001,-0.47700000000000004,-0.18899999999999997,-0.33399999999999996,-0.015,4.092,-0.034,-5.0,-0.063,2.659,0.002,0.031,-0.021,-0.035,-0.044000000000000004,-0.026000000000000002,-0.027000000000000003,-0.003,-0.022000000000000002,0.017,-0.008
PBF2016q3,0.0,-0.557,-0.902,5.0,-0.273,0.212,-0.42100000000000004,-0.284,-0.5529999999999999,0.07200000000000001,-0.593,0.298,0.015,0.068,-0.098,0.077,0.081,0.037000000000000005,0.009000000000000001,0.17,-0.561,0.03
PBI2016q3,0.0,0.46799999999999997,-5.0,-2.326,0.524,0.013000000000000001,0.011000000000000001,-0.004,0.004,0.07200000000000001,0.222,0.022000000000000002,0.043,0.05,0.095,0.016,0.040999999999999995,0.079,-0.038,0.004,0.139,0.655
PCAR2016q3,1.0,-0.134,-1.082,-0.726,-1.186,-0.034,-0.096,-0.055,-0.23399999999999999,-0.012,-0.281,0.018000000000000002,-0.033,-0.021,-0.124,-0.141,-0.051,-0.001,-0.040999999999999995,-0.038,0.037000000000000005,0.04
PCH2016q3,0.0,0.294,-0.7490000000000001,-1.082,0.713,0.077,-2.1390000000000002,0.846,-1.735,-0.051,-1.885,-0.017,-0.067,0.021,0.191,0.076,0.005,-0.002,0.65,0.23,-0.006,0.10800000000000001
PEB2016q3,1.0,0.284,-0.866,-1.455,-0.031,-0.044000000000000004,-0.22,0.023,-0.635,-0.10300000000000001,-1.4769999999999999,-0.021,0.069,-0.013999999999999999,0.6679999999999999,0.09300000000000001,0.085,0.0,0.057,-0.016,0.14300000000000002,-0.085
PEGI2016q3,0.0,-0.25,-0.040999999999999995,-0.902,-0.32899999999999996,-0.025,-0.491,0.027000000000000003,-0.32799999999999996,-0.069,0.245,-0.013999999999999999,0.19899999999999998,-0.023,-0.131,-0.579,-0.111,-0.012,-0.19399999999999998,-0.016,-0.7859999999999999,0.341
PENN2016q3,1.0,-0.08900000000000001,-0.792,0.841,0.036000000000000004,0.002,-0.067,-0.013999999999999999,-0.187,-0.003,0.36700000000000005,-0.017,0.04,0.021,0.03,0.023,0.01,0.002,-0.08199999999999999,-0.005,-0.114,-0.087
PEP2016q3,0.0,0.063,0.804,5.0,0.40399999999999997,0.066,-0.048,0.021,-0.047,-0.031,-0.006,0.005,0.057,0.016,0.047,0.115,0.013999999999999999,-0.049,0.033,0.040999999999999995,0.316,0.028999999999999998
PF2016q3,1.0,0.275,0.586,-0.374,-0.153,-0.009000000000000001,0.09699999999999999,0.034,0.131,0.027999999999999997,0.14300000000000002,0.011000000000000001,-0.138,0.013999999999999999,0.11,0.129,0.012,0.002,0.11900000000000001,0.003,0.06,0.02
PFPT2016q3,0.0,0.019,-0.861,-0.01,2.29,0.023,-0.63,0.146,-0.528,0.019,-0.52,0.099,-0.165,0.06,0.043,0.13,0.065,0.015,0.198,0.11,0.0,-0.017
PG2017q1,0.0,0.05,-0.861,0.779,-0.26899999999999996,-0.033,0.507,0.09,0.392,-0.127,0.391,-0.004,-0.11,0.015,0.040999999999999995,0.053,0.013999999999999999,-0.002,0.078,0.026000000000000002,0.048,0.016
PG2017q2,1.0,-0.188,5.0,-1.047,-0.008,0.024,0.027999999999999997,0.017,-0.129,-0.069,1.902,-0.027999999999999997,0.008,-0.09300000000000001,-0.273,-0.10800000000000001,-0.096,-0.13,0.003,0.02,0.065,-0.08900000000000001
PH2017q1,1.0,0.141,-1.04,-0.652,-0.755,-0.073,-0.092,-0.069,-0.131,0.044000000000000004,-0.131,-0.003,-0.046,-0.006999999999999999,0.013999999999999999,0.054000000000000006,-0.021,-0.008,-0.042,-0.07200000000000001,0.647,0.016
PH2017q2,1.0,0.091,-5.0,0.262,1.548,-0.028999999999999998,-0.078,-0.017,0.09699999999999999,-0.021,0.14800000000000002,-0.036000000000000004,0.042,-0.02,-0.006,-0.027999999999999997,-0.016,0.0,-0.046,-0.026000000000000002,-0.024,-0.026000000000000002
